id,vehicle_id,trip_id,vendor_id,quantity_liters,price_per_liter,total_cost,date
fuel_5583,vehicle_65,trip_2269,vendor_fuel_32,76.24,94.27,7187.29,2025-06-13T04:09:00
fuel_5584,vehicle_69,trip_2270,vendor_fuel_46,27.57,85.64,2361.4,2025-06-13T10:20:00
fuel_5585,vehicle_69,trip_2270,vendor_fuel_7,25.73,85.09,2189.2,2025-06-13T15:20:00
fuel_5586,vehicle_69,trip_2270,vendor_fuel_3,25.83,85.25,2201.61,2025-06-13T15:20:00
fuel_5587,vehicle_5,trip_2271,vendor_fuel_36,38.94,89.16,3472.42,2025-06-13T13:22:00
fuel_5588,vehicle_5,trip_2271,vendor_fuel_9,38.68,89.18,3449.4,2025-06-13T22:22:00
fuel_5589,vehicle_5,trip_2271,vendor_fuel_35,40.37,88.16,3559.45,2025-06-13T15:22:00
fuel_5590,vehicle_39,trip_2272,vendor_fuel_22,87.4,89.4,7813.11,2025-06-14T03:29:00
fuel_5591,vehicle_39,trip_2272,vendor_fuel_29,91.21,91.63,8357.57,2025-06-14T01:29:00
fuel_5592,vehicle_39,trip_2272,vendor_fuel_44,90.24,86.04,7764.0,2025-06-13T22:29:00
fuel_5593,vehicle_51,trip_2273,vendor_fuel_9,157.41,89.54,14094.63,2025-06-14T12:05:00
fuel_5594,vehicle_51,trip_2273,vendor_fuel_5,147.93,85.99,12720.29,2025-06-14T21:05:00
fuel_5595,vehicle_44,trip_2274,vendor_fuel_27,103.64,94.5,9793.84,2025-06-14T06:03:00
fuel_5596,vehicle_44,trip_2274,vendor_fuel_42,111.41,91.93,10241.85,2025-06-14T23:03:00
fuel_5597,vehicle_29,trip_2275,vendor_fuel_29,83.36,89.8,7486.19,2025-06-13T11:07:00
fuel_5598,vehicle_29,trip_2275,vendor_fuel_15,81.53,94.01,7665.03,2025-06-13T08:07:00
fuel_5599,vehicle_20,trip_2276,vendor_fuel_45,72.59,85.82,6229.63,2025-06-14T02:13:00
fuel_5600,vehicle_20,trip_2276,vendor_fuel_7,76.43,93.79,7168.68,2025-06-14T01:13:00
fuel_5601,vehicle_20,trip_2276,vendor_fuel_45,74.39,89.88,6686.17,2025-06-13T20:13:00
fuel_5602,vehicle_30,trip_2277,vendor_fuel_17,20.6,92.18,1898.72,2025-06-13T03:03:00
fuel_5603,vehicle_30,trip_2277,vendor_fuel_45,20.55,85.32,1752.89,2025-06-13T04:03:00
fuel_5604,vehicle_26,trip_2278,vendor_fuel_13,174.68,88.52,15462.1,2025-06-15T00:15:00
fuel_5605,vehicle_26,trip_2278,vendor_fuel_12,176.34,86.07,15177.11,2025-06-15T09:15:00
fuel_5606,vehicle_26,trip_2278,vendor_fuel_11,166.99,85.25,14235.19,2025-06-14T23:15:00
fuel_5607,vehicle_38,trip_2279,vendor_fuel_49,112.09,86.95,9745.96,2025-06-15T04:32:00
fuel_5608,vehicle_38,trip_2279,vendor_fuel_10,112.08,88.18,9882.85,2025-06-14T15:32:00
fuel_5609,vehicle_51,trip_2280,vendor_fuel_24,163.99,86.06,14113.75,2025-06-15T08:45:00
fuel_5610,vehicle_51,trip_2280,vendor_fuel_49,149.57,85.7,12817.86,2025-06-14T13:45:00
fuel_5611,vehicle_51,trip_2280,vendor_fuel_42,152.24,94.72,14419.72,2025-06-15T08:45:00
fuel_5612,vehicle_42,trip_2281,vendor_fuel_2,135.39,87.12,11794.81,2025-06-15T11:11:00
fuel_5613,vehicle_42,trip_2281,vendor_fuel_31,125.66,92.07,11569.66,2025-06-15T02:11:00
fuel_5614,vehicle_42,trip_2281,vendor_fuel_17,133.58,89.79,11993.4,2025-06-14T20:11:00
fuel_5615,vehicle_43,trip_2282,vendor_fuel_38,38.04,87.45,3326.54,2025-06-14T23:11:00
fuel_5616,vehicle_43,trip_2282,vendor_fuel_7,37.52,91.67,3439.75,2025-06-14T22:11:00
fuel_5617,vehicle_5,trip_2283,vendor_fuel_4,99.56,87.6,8721.62,2025-06-14T22:28:00
fuel_5618,vehicle_5,trip_2283,vendor_fuel_49,102.95,94.46,9724.67,2025-06-14T21:28:00
fuel_5619,vehicle_5,trip_2283,vendor_fuel_3,104.32,86.69,9044.06,2025-06-14T06:28:00
fuel_5620,vehicle_66,trip_2284,vendor_fuel_46,10.54,85.91,905.17,2025-06-14T10:54:00
fuel_5621,vehicle_66,trip_2284,vendor_fuel_36,10.35,90.94,941.32,2025-06-14T11:54:00
fuel_5622,vehicle_37,trip_2285,vendor_fuel_14,93.97,88.39,8306.44,2025-06-14T06:18:00
fuel_5623,vehicle_37,trip_2285,vendor_fuel_42,100.51,94.35,9483.11,2025-06-14T12:18:00
fuel_5624,vehicle_8,trip_2286,vendor_fuel_4,117.21,94.27,11048.8,2025-06-14T19:05:00
fuel_5625,vehicle_8,trip_2286,vendor_fuel_20,114.86,89.03,10225.66,2025-06-15T15:05:00
fuel_5626,vehicle_41,trip_2287,vendor_fuel_41,58.09,93.32,5421.56,2025-06-14T18:47:00
fuel_5627,vehicle_41,trip_2287,vendor_fuel_10,57.03,90.73,5174.01,2025-06-14T20:47:00
fuel_5628,vehicle_41,trip_2287,vendor_fuel_35,53.68,92.19,4948.72,2025-06-14T11:47:00
fuel_5629,vehicle_20,trip_2288,vendor_fuel_28,81.97,93.32,7648.61,2025-06-14T18:53:00
fuel_5630,vehicle_20,trip_2288,vendor_fuel_6,81.3,89.22,7253.3,2025-06-15T02:53:00
fuel_5631,vehicle_20,trip_2288,vendor_fuel_4,78.91,91.52,7222.1,2025-06-14T16:53:00
fuel_5632,vehicle_13,trip_2289,vendor_fuel_20,12.67,86.91,1100.83,2025-06-14T23:29:00
fuel_5633,vehicle_13,trip_2289,vendor_fuel_9,13.17,88.75,1169.04,2025-06-14T23:29:00
fuel_5634,vehicle_70,trip_2290,vendor_fuel_24,72.03,90.87,6545.58,2025-06-15T10:14:00
fuel_5635,vehicle_70,trip_2290,vendor_fuel_5,74.0,86.03,6366.3,2025-06-15T03:14:00
fuel_5636,vehicle_70,trip_2290,vendor_fuel_13,73.76,91.92,6780.21,2025-06-15T04:14:00
fuel_5637,vehicle_57,trip_2291,vendor_fuel_1,19.6,93.7,1836.24,2025-06-15T23:08:00
fuel_5638,vehicle_57,trip_2291,vendor_fuel_36,19.97,87.02,1737.85,2025-06-15T22:08:00
fuel_5639,vehicle_57,trip_2291,vendor_fuel_20,18.92,87.42,1653.88,2025-06-16T00:08:00
fuel_5640,vehicle_65,trip_2292,vendor_fuel_39,27.08,90.22,2442.89,2025-06-15T14:47:00
fuel_5641,vehicle_65,trip_2292,vendor_fuel_29,25.96,93.48,2426.71,2025-06-15T13:47:00
fuel_5642,vehicle_65,trip_2292,vendor_fuel_16,27.92,85.59,2390.11,2025-06-15T15:47:00
fuel_5643,vehicle_12,trip_2293,vendor_fuel_35,123.96,85.95,10653.66,2025-06-16T09:20:00
fuel_5644,vehicle_12,trip_2293,vendor_fuel_34,123.93,86.83,10760.71,2025-06-16T05:20:00
fuel_5645,vehicle_37,trip_2294,vendor_fuel_40,53.03,87.15,4621.48,2025-06-15T08:05:00
fuel_5646,vehicle_37,trip_2294,vendor_fuel_33,52.39,94.89,4971.22,2025-06-15T16:05:00
fuel_5647,vehicle_37,trip_2294,vendor_fuel_22,54.92,93.17,5116.58,2025-06-15T17:05:00
fuel_5648,vehicle_52,trip_2295,vendor_fuel_5,31.09,90.13,2801.95,2025-06-15T10:59:00
fuel_5649,vehicle_52,trip_2295,vendor_fuel_41,32.17,87.18,2804.35,2025-06-15T09:59:00
fuel_5650,vehicle_57,trip_2296,vendor_fuel_1,60.04,85.9,5157.4,2025-06-15T11:26:00
fuel_5651,vehicle_57,trip_2296,vendor_fuel_38,58.15,87.97,5115.12,2025-06-16T00:26:00
fuel_5652,vehicle_50,trip_2297,vendor_fuel_3,162.09,90.02,14591.25,2025-06-15T18:23:00
fuel_5653,vehicle_50,trip_2297,vendor_fuel_42,168.29,92.06,15493.52,2025-06-16T00:23:00
fuel_5654,vehicle_50,trip_2297,vendor_fuel_23,168.48,89.61,15097.46,2025-06-15T09:23:00
fuel_5655,vehicle_1,trip_2298,vendor_fuel_6,22.21,93.66,2079.72,2025-06-15T10:45:00
fuel_5656,vehicle_1,trip_2298,vendor_fuel_3,24.16,85.76,2072.28,2025-06-15T08:45:00
fuel_5657,vehicle_29,trip_2299,vendor_fuel_36,100.14,91.43,9155.44,2025-06-15T16:45:00
fuel_5658,vehicle_29,trip_2299,vendor_fuel_10,98.92,90.36,8937.91,2025-06-15T06:45:00
fuel_5659,vehicle_29,trip_2299,vendor_fuel_32,103.83,88.07,9144.1,2025-06-15T04:45:00
fuel_5660,vehicle_52,trip_2300,vendor_fuel_48,93.65,89.65,8395.07,2025-06-16T08:24:00
fuel_5661,vehicle_52,trip_2300,vendor_fuel_40,88.07,86.26,7597.05,2025-06-15T15:24:00
fuel_5662,vehicle_52,trip_2300,vendor_fuel_16,87.88,93.1,8181.56,2025-06-16T04:24:00
fuel_5663,vehicle_45,trip_2301,vendor_fuel_13,147.45,87.09,12841.32,2025-06-16T08:59:00
fuel_5664,vehicle_45,trip_2301,vendor_fuel_42,136.69,90.36,12351.72,2025-06-16T09:59:00
fuel_5665,vehicle_45,trip_2301,vendor_fuel_30,137.85,86.15,11876.26,2025-06-16T06:59:00
fuel_5666,vehicle_53,trip_2302,vendor_fuel_14,58.51,94.77,5545.16,2025-06-16T09:36:00
fuel_5667,vehicle_53,trip_2302,vendor_fuel_39,59.28,88.72,5259.04,2025-06-15T23:36:00
fuel_5668,vehicle_53,trip_2302,vendor_fuel_41,57.07,90.26,5151.06,2025-06-16T05:36:00
fuel_5669,vehicle_15,trip_2303,vendor_fuel_47,36.03,88.33,3182.85,2025-06-15T21:02:00
fuel_5670,vehicle_15,trip_2303,vendor_fuel_16,33.26,91.68,3049.34,2025-06-15T21:02:00
fuel_5671,vehicle_3,trip_2304,vendor_fuel_15,113.5,89.07,10108.9,2025-06-17T19:22:00
fuel_5672,vehicle_3,trip_2304,vendor_fuel_6,118.98,94.52,11245.52,2025-06-17T13:22:00
fuel_5673,vehicle_64,trip_2305,vendor_fuel_39,121.87,85.86,10464.37,2025-06-17T08:17:00
fuel_5674,vehicle_64,trip_2305,vendor_fuel_1,117.03,86.47,10119.66,2025-06-17T04:17:00
fuel_5675,vehicle_65,trip_2306,vendor_fuel_45,115.23,91.91,10590.96,2025-06-16T11:16:00
fuel_5676,vehicle_65,trip_2306,vendor_fuel_19,106.73,91.06,9718.63,2025-06-16T05:16:00
fuel_5677,vehicle_65,trip_2306,vendor_fuel_31,112.31,89.73,10077.6,2025-06-16T15:16:00
fuel_5678,vehicle_55,trip_2307,vendor_fuel_39,67.73,94.89,6426.69,2025-06-16T22:57:00
fuel_5679,vehicle_55,trip_2307,vendor_fuel_37,67.45,86.03,5802.85,2025-06-16T18:57:00
fuel_5680,vehicle_30,trip_2308,vendor_fuel_43,84.37,92.45,7799.97,2025-06-16T15:27:00
fuel_5681,vehicle_30,trip_2308,vendor_fuel_31,82.32,94.14,7749.74,2025-06-16T05:27:00
fuel_5682,vehicle_30,trip_2308,vendor_fuel_42,86.11,92.77,7988.07,2025-06-16T13:27:00
fuel_5683,vehicle_36,trip_2309,vendor_fuel_49,52.27,85.1,4448.38,2025-06-17T04:42:00
fuel_5684,vehicle_36,trip_2309,vendor_fuel_32,49.2,85.08,4185.85,2025-06-17T08:42:00
fuel_5685,vehicle_36,trip_2309,vendor_fuel_16,52.68,90.19,4751.48,2025-06-17T04:42:00
fuel_5686,vehicle_61,trip_2310,vendor_fuel_31,41.2,94.8,3905.63,2025-06-16T10:52:00
fuel_5687,vehicle_61,trip_2310,vendor_fuel_15,42.8,89.71,3839.05,2025-06-16T20:52:00
fuel_5688,vehicle_61,trip_2310,vendor_fuel_6,41.71,85.52,3566.83,2025-06-16T14:52:00
fuel_5689,vehicle_11,trip_2311,vendor_fuel_11,141.97,92.97,13199.69,2025-06-16T15:57:00
fuel_5690,vehicle_11,trip_2311,vendor_fuel_35,134.67,91.47,12318.5,2025-06-16T16:57:00
fuel_5691,vehicle_11,trip_2311,vendor_fuel_5,142.02,94.57,13431.42,2025-06-17T07:57:00
fuel_5692,vehicle_50,trip_2312,vendor_fuel_48,161.39,94.51,15253.74,2025-06-17T12:56:00
fuel_5693,vehicle_50,trip_2312,vendor_fuel_18,171.32,87.23,14944.89,2025-06-17T03:56:00
fuel_5694,vehicle_19,trip_2313,vendor_fuel_16,9.24,94.52,873.15,2025-06-16T07:04:00
fuel_5695,vehicle_19,trip_2313,vendor_fuel_27,8.94,86.52,773.63,2025-06-16T06:04:00
fuel_5696,vehicle_19,trip_2313,vendor_fuel_13,9.26,90.1,834.08,2025-06-16T07:04:00
fuel_5697,vehicle_55,trip_2314,vendor_fuel_41,30.07,85.79,2580.01,2025-06-16T16:44:00
fuel_5698,vehicle_55,trip_2314,vendor_fuel_27,30.58,91.92,2810.63,2025-06-16T15:44:00
fuel_5699,vehicle_55,trip_2314,vendor_fuel_25,28.92,91.76,2653.99,2025-06-16T14:44:00
fuel_5700,vehicle_12,trip_2315,vendor_fuel_6,80.28,90.86,7293.74,2025-06-16T18:00:00
fuel_5701,vehicle_12,trip_2315,vendor_fuel_27,81.72,90.27,7376.84,2025-06-16T17:00:00
fuel_5702,vehicle_12,trip_2316,vendor_fuel_24,138.05,86.37,11923.88,2025-06-17T07:45:00
fuel_5703,vehicle_12,trip_2316,vendor_fuel_10,139.81,91.13,12740.85,2025-06-17T00:45:00
fuel_5704,vehicle_20,trip_2317,vendor_fuel_31,30.6,91.95,2813.93,2025-06-17T06:41:00
fuel_5705,vehicle_20,trip_2317,vendor_fuel_35,30.75,88.39,2717.98,2025-06-17T07:41:00
fuel_5706,vehicle_70,trip_2318,vendor_fuel_13,71.4,87.9,6276.63,2025-06-18T03:14:00
fuel_5707,vehicle_70,trip_2318,vendor_fuel_16,69.22,86.7,6001.67,2025-06-18T05:14:00
fuel_5708,vehicle_70,trip_2318,vendor_fuel_8,70.47,85.3,6011.07,2025-06-18T02:14:00
fuel_5709,vehicle_20,trip_2319,vendor_fuel_45,31.82,88.56,2817.79,2025-06-17T18:22:00
fuel_5710,vehicle_20,trip_2319,vendor_fuel_11,32.03,89.37,2862.49,2025-06-17T18:22:00
fuel_5711,vehicle_49,trip_2320,vendor_fuel_24,127.65,87.58,11179.76,2025-06-18T02:47:00
fuel_5712,vehicle_49,trip_2320,vendor_fuel_15,121.97,92.19,11244.35,2025-06-18T04:47:00
fuel_5713,vehicle_26,trip_2322,vendor_fuel_18,25.95,87.22,2263.54,2025-06-17T10:21:00
fuel_5714,vehicle_26,trip_2322,vendor_fuel_32,25.37,93.41,2369.95,2025-06-17T10:21:00
fuel_5715,vehicle_48,trip_2323,vendor_fuel_6,92.98,89.7,8339.79,2025-06-17T23:51:00
fuel_5716,vehicle_48,trip_2323,vendor_fuel_36,90.55,87.1,7886.89,2025-06-17T21:51:00
fuel_5717,vehicle_55,trip_2324,vendor_fuel_2,97.75,86.34,8439.83,2025-06-17T22:49:00
fuel_5718,vehicle_55,trip_2324,vendor_fuel_46,104.33,87.79,9159.12,2025-06-18T02:49:00
fuel_5719,vehicle_28,trip_2325,vendor_fuel_38,134.31,87.86,11800.35,2025-06-17T16:47:00
fuel_5720,vehicle_28,trip_2325,vendor_fuel_14,139.05,90.59,12596.91,2025-06-18T01:47:00
fuel_5721,vehicle_28,trip_2325,vendor_fuel_29,138.98,86.96,12085.52,2025-06-17T23:47:00
fuel_5722,vehicle_47,trip_2326,vendor_fuel_28,24.28,93.63,2273.56,2025-06-17T17:59:00
fuel_5723,vehicle_47,trip_2326,vendor_fuel_11,24.47,90.79,2221.24,2025-06-17T18:59:00
fuel_5724,vehicle_69,trip_2327,vendor_fuel_15,98.29,89.89,8835.21,2025-06-17T12:28:00
fuel_5725,vehicle_69,trip_2327,vendor_fuel_47,104.85,91.12,9554.0,2025-06-17T08:28:00
fuel_5726,vehicle_69,trip_2327,vendor_fuel_36,107.26,85.88,9211.59,2025-06-17T11:28:00
fuel_5727,vehicle_22,trip_2328,vendor_fuel_22,47.43,92.16,4371.48,2025-06-17T12:49:00
fuel_5728,vehicle_22,trip_2328,vendor_fuel_5,47.71,88.13,4204.97,2025-06-17T16:49:00
fuel_5729,vehicle_22,trip_2328,vendor_fuel_22,47.25,87.55,4136.22,2025-06-17T14:49:00
fuel_5730,vehicle_34,trip_2329,vendor_fuel_10,65.48,91.54,5994.25,2025-06-18T16:57:00
fuel_5731,vehicle_34,trip_2329,vendor_fuel_46,66.95,91.54,6128.59,2025-06-18T04:57:00
fuel_5732,vehicle_58,trip_2330,vendor_fuel_28,41.86,90.99,3808.49,2025-06-17T15:10:00
fuel_5733,vehicle_58,trip_2330,vendor_fuel_34,43.12,86.64,3735.65,2025-06-17T18:10:00
fuel_5734,vehicle_11,trip_2331,vendor_fuel_38,111.86,92.77,10377.3,2025-06-18T20:35:00
fuel_5735,vehicle_11,trip_2331,vendor_fuel_29,121.09,89.04,10781.82,2025-06-18T20:35:00
fuel_5736,vehicle_11,trip_2331,vendor_fuel_1,111.24,93.13,10360.58,2025-06-18T21:35:00
fuel_5737,vehicle_47,trip_2332,vendor_fuel_42,84.99,92.02,7821.2,2025-06-18T14:40:00
fuel_5738,vehicle_47,trip_2332,vendor_fuel_15,89.48,91.86,8219.7,2025-06-19T00:40:00
fuel_5739,vehicle_47,trip_2332,vendor_fuel_2,82.92,86.48,7171.3,2025-06-18T11:40:00
fuel_5740,vehicle_22,trip_2333,vendor_fuel_13,131.28,93.78,12310.88,2025-06-19T13:51:00
fuel_5741,vehicle_22,trip_2333,vendor_fuel_1,130.35,93.78,12223.54,2025-06-19T15:51:00
fuel_5742,vehicle_63,trip_2334,vendor_fuel_22,80.71,88.2,7118.86,2025-06-18T22:28:00
fuel_5743,vehicle_63,trip_2334,vendor_fuel_30,80.61,88.6,7141.64,2025-06-19T11:28:00
fuel_5744,vehicle_63,trip_2334,vendor_fuel_48,79.01,86.39,6825.72,2025-06-19T13:28:00
fuel_5745,vehicle_55,trip_2335,vendor_fuel_8,77.02,90.54,6972.94,2025-06-19T01:34:00
fuel_5746,vehicle_55,trip_2335,vendor_fuel_2,83.49,86.69,7238.09,2025-06-19T07:34:00
fuel_5747,vehicle_64,trip_2336,vendor_fuel_32,67.9,91.57,6217.59,2025-06-18T11:57:00
fuel_5748,vehicle_64,trip_2336,vendor_fuel_40,68.6,90.66,6219.4,2025-06-18T10:57:00
fuel_5749,vehicle_52,trip_2337,vendor_fuel_33,88.82,87.63,7782.97,2025-06-19T17:05:00
fuel_5750,vehicle_52,trip_2337,vendor_fuel_8,95.89,90.66,8693.88,2025-06-19T21:05:00
fuel_5751,vehicle_43,trip_2338,vendor_fuel_18,45.83,87.67,4017.68,2025-06-18T17:13:00
fuel_5752,vehicle_43,trip_2338,vendor_fuel_2,45.44,88.2,4008.02,2025-06-18T20:13:00
fuel_5753,vehicle_35,trip_2339,vendor_fuel_21,137.87,87.31,12037.91,2025-06-18T09:35:00
fuel_5754,vehicle_35,trip_2339,vendor_fuel_12,139.11,91.01,12660.31,2025-06-18T15:35:00
fuel_5755,vehicle_10,trip_2340,vendor_fuel_39,121.18,88.83,10763.58,2025-06-18T17:14:00
fuel_5756,vehicle_10,trip_2340,vendor_fuel_34,117.33,86.16,10109.99,2025-06-19T00:14:00
fuel_5757,vehicle_10,trip_2340,vendor_fuel_35,117.56,92.23,10843.24,2025-06-18T21:14:00
fuel_5758,vehicle_7,trip_2341,vendor_fuel_43,11.4,90.21,1028.28,2025-06-18T23:23:00
fuel_5759,vehicle_7,trip_2341,vendor_fuel_35,10.97,94.05,1031.39,2025-06-18T23:23:00
fuel_5760,vehicle_7,trip_2341,vendor_fuel_13,10.7,91.84,982.36,2025-06-18T21:23:00
fuel_5761,vehicle_1,trip_2342,vendor_fuel_6,39.46,89.72,3540.68,2025-06-19T00:26:00
fuel_5762,vehicle_1,trip_2342,vendor_fuel_9,40.52,90.93,3684.26,2025-06-18T23:26:00
fuel_5763,vehicle_1,trip_2342,vendor_fuel_8,40.56,90.21,3658.66,2025-06-19T05:26:00
fuel_5764,vehicle_8,trip_2343,vendor_fuel_16,92.62,89.33,8273.97,2025-06-19T07:47:00
fuel_5765,vehicle_8,trip_2343,vendor_fuel_27,97.85,86.66,8478.89,2025-06-19T00:47:00
fuel_5766,vehicle_8,trip_2343,vendor_fuel_14,96.99,85.46,8288.84,2025-06-18T20:47:00
fuel_5767,vehicle_9,trip_2344,vendor_fuel_22,105.59,92.52,9768.68,2025-06-19T08:46:00
fuel_5768,vehicle_9,trip_2344,vendor_fuel_45,107.67,86.75,9340.62,2025-06-19T07:46:00
fuel_5769,vehicle_9,trip_2344,vendor_fuel_43,109.36,87.74,9595.48,2025-06-20T04:46:00
fuel_5770,vehicle_68,trip_2345,vendor_fuel_44,62.21,91.79,5710.23,2025-06-19T05:55:00
fuel_5771,vehicle_68,trip_2345,vendor_fuel_7,67.26,90.88,6112.82,2025-06-19T08:55:00
fuel_5772,vehicle_4,trip_2346,vendor_fuel_27,58.02,89.07,5167.64,2025-06-19T10:29:00
fuel_5773,vehicle_4,trip_2346,vendor_fuel_16,59.39,94.96,5639.78,2025-06-19T13:29:00
fuel_5774,vehicle_6,trip_2347,vendor_fuel_11,73.03,92.56,6759.21,2025-06-20T06:48:00
fuel_5775,vehicle_6,trip_2347,vendor_fuel_44,70.96,87.09,6180.1,2025-06-20T12:48:00
fuel_5776,vehicle_6,trip_2347,vendor_fuel_29,69.02,89.19,6155.91,2025-06-20T15:48:00
fuel_5777,vehicle_18,trip_2348,vendor_fuel_13,108.53,91.65,9947.01,2025-06-20T01:02:00
fuel_5778,vehicle_18,trip_2348,vendor_fuel_9,113.91,93.87,10693.34,2025-06-19T17:02:00
fuel_5779,vehicle_18,trip_2348,vendor_fuel_39,110.49,94.63,10456.1,2025-06-19T20:02:00
fuel_5780,vehicle_5,trip_2349,vendor_fuel_31,22.95,90.05,2066.76,2025-06-20T00:14:00
fuel_5781,vehicle_5,trip_2349,vendor_fuel_42,24.4,94.37,2302.82,2025-06-19T20:14:00
fuel_5782,vehicle_5,trip_2349,vendor_fuel_5,23.98,93.03,2230.45,2025-06-19T23:14:00
fuel_5783,vehicle_58,trip_2350,vendor_fuel_43,27.84,89.58,2493.74,2025-06-19T02:59:00
fuel_5784,vehicle_58,trip_2350,vendor_fuel_26,28.05,93.44,2621.04,2025-06-19T04:59:00
fuel_5785,vehicle_58,trip_2350,vendor_fuel_29,29.11,89.19,2595.88,2025-06-19T07:59:00
fuel_5786,vehicle_41,trip_2351,vendor_fuel_26,11.41,93.66,1069.05,2025-06-19T17:32:00
fuel_5787,vehicle_41,trip_2351,vendor_fuel_16,10.97,88.26,968.29,2025-06-19T17:32:00
fuel_5788,vehicle_63,trip_2353,vendor_fuel_11,66.1,91.95,6078.31,2025-06-19T11:15:00
fuel_5789,vehicle_63,trip_2353,vendor_fuel_25,65.91,85.08,5607.54,2025-06-19T12:15:00
fuel_5790,vehicle_66,trip_2354,vendor_fuel_39,38.22,90.86,3472.99,2025-06-19T13:29:00
fuel_5791,vehicle_66,trip_2354,vendor_fuel_18,36.53,92.89,3393.25,2025-06-19T11:29:00
fuel_5792,vehicle_63,trip_2355,vendor_fuel_25,53.08,92.47,4908.61,2025-06-19T15:36:00
fuel_5793,vehicle_63,trip_2355,vendor_fuel_35,54.27,91.13,4946.08,2025-06-19T12:36:00
fuel_5794,vehicle_63,trip_2355,vendor_fuel_42,55.11,86.98,4793.35,2025-06-19T07:36:00
fuel_5795,vehicle_50,trip_2356,vendor_fuel_5,93.83,88.81,8333.12,2025-06-20T00:28:00
fuel_5796,vehicle_50,trip_2356,vendor_fuel_15,93.35,88.68,8277.87,2025-06-19T12:28:00
fuel_5797,vehicle_19,trip_2357,vendor_fuel_47,27.37,92.68,2537.05,2025-06-19T22:03:00
fuel_5798,vehicle_19,trip_2357,vendor_fuel_36,26.3,91.32,2402.24,2025-06-20T04:03:00
fuel_5799,vehicle_54,trip_2358,vendor_fuel_50,81.42,91.33,7436.12,2025-06-20T11:10:00
fuel_5800,vehicle_54,trip_2358,vendor_fuel_4,81.72,86.83,7096.05,2025-06-20T05:10:00
fuel_5801,vehicle_66,trip_2360,vendor_fuel_26,74.67,92.99,6943.06,2025-06-20T09:57:00
fuel_5802,vehicle_66,trip_2360,vendor_fuel_39,72.96,93.65,6832.49,2025-06-20T15:57:00
fuel_5803,vehicle_66,trip_2360,vendor_fuel_24,74.28,93.97,6980.23,2025-06-20T11:57:00
fuel_5804,vehicle_67,trip_2361,vendor_fuel_10,128.84,87.66,11293.37,2025-06-20T12:44:00
fuel_5805,vehicle_67,trip_2361,vendor_fuel_4,138.24,88.92,12292.14,2025-06-20T12:44:00
fuel_5806,vehicle_67,trip_2361,vendor_fuel_33,132.43,90.99,12049.9,2025-06-20T11:44:00
fuel_5807,vehicle_9,trip_2362,vendor_fuel_40,116.78,87.73,10245.05,2025-06-20T08:38:00
fuel_5808,vehicle_9,trip_2362,vendor_fuel_46,128.01,85.31,10920.86,2025-06-21T03:38:00
fuel_5809,vehicle_31,trip_2363,vendor_fuel_1,35.78,93.78,3355.22,2025-06-21T03:34:00
fuel_5810,vehicle_31,trip_2363,vendor_fuel_42,34.56,90.8,3137.72,2025-06-20T23:34:00
fuel_5811,vehicle_15,trip_2364,vendor_fuel_37,88.03,90.74,7988.0,2025-06-20T12:16:00
fuel_5812,vehicle_15,trip_2364,vendor_fuel_20,83.28,88.6,7379.18,2025-06-20T13:16:00
fuel_5813,vehicle_2,trip_2365,vendor_fuel_32,30.91,91.4,2825.43,2025-06-20T18:35:00
fuel_5814,vehicle_2,trip_2365,vendor_fuel_34,29.56,90.84,2685.57,2025-06-20T18:35:00
fuel_5815,vehicle_2,trip_2365,vendor_fuel_34,29.2,93.65,2734.44,2025-06-20T17:35:00
fuel_5816,vehicle_66,trip_2366,vendor_fuel_15,67.53,92.85,6270.0,2025-06-21T04:41:00
fuel_5817,vehicle_66,trip_2366,vendor_fuel_5,67.81,93.03,6308.63,2025-06-21T06:41:00
fuel_5818,vehicle_44,trip_2367,vendor_fuel_29,75.23,90.88,6836.52,2025-06-20T16:15:00
fuel_5819,vehicle_44,trip_2367,vendor_fuel_12,75.43,88.63,6685.85,2025-06-20T22:15:00
fuel_5820,vehicle_21,trip_2369,vendor_fuel_41,66.09,85.92,5678.58,2025-06-21T09:53:00
fuel_5821,vehicle_21,trip_2369,vendor_fuel_13,69.15,94.19,6513.02,2025-06-20T21:53:00
fuel_5822,vehicle_21,trip_2369,vendor_fuel_19,66.59,86.16,5737.47,2025-06-21T04:53:00
fuel_5823,vehicle_40,trip_2370,vendor_fuel_40,72.89,92.48,6741.6,2025-06-20T19:02:00
fuel_5824,vehicle_40,trip_2370,vendor_fuel_38,72.91,92.61,6752.14,2025-06-20T11:02:00
fuel_5825,vehicle_35,trip_2371,vendor_fuel_49,126.54,92.74,11734.6,2025-06-21T01:20:00
fuel_5826,vehicle_35,trip_2371,vendor_fuel_2,128.16,87.21,11176.72,2025-06-21T06:20:00
fuel_5827,vehicle_35,trip_2371,vendor_fuel_23,123.3,88.08,10859.8,2025-06-21T04:20:00
fuel_5828,vehicle_66,trip_2372,vendor_fuel_5,54.04,87.65,4737.21,2025-06-20T13:05:00
fuel_5829,vehicle_66,trip_2372,vendor_fuel_39,53.34,86.5,4613.98,2025-06-20T04:05:00
fuel_5830,vehicle_66,trip_2372,vendor_fuel_10,51.82,85.51,4431.3,2025-06-20T05:05:00
fuel_5831,vehicle_3,trip_2373,vendor_fuel_22,108.03,86.15,9306.53,2025-06-20T22:21:00
